Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Portfolio
May,21.0,3:30,100.00%,10.0,0.0,0.0,441.3,C
May,21.0,4:00,100.00%,9.0,0.0,0.0,205.44,C
May,21.0,4:30,100.00%,14.0,0.0,0.0,258.71,C
May,21.0,5:00,100.00%,8.0,0.0,0.0,220.88,C
May,21.0,5:30,100.00%,20.0,0.0,0.0,227.45,C
May,21.0,6:00,88.57%,35.0,0.0,0.0,318.06,C
May,21.0,6:30,98.15%,56.0,2.0,0.035699999999999996,246.09,C
May,21.0,7:00,98.89%,90.0,0.0,0.0,272.97,C
May,21.0,7:30,99.26%,136.0,1.0,0.0074,287.87,C
May,21.0,8:00,98.38%,247.0,0.0,0.0,295.26,C
May,21.0,8:30,96.59%,355.0,3.0,0.0085,288.37,C
May,21.0,9:00,98.82%,508.0,1.0,0.002,298.04,C
May,21.0,9:30,92.78%,667.0,16.0,0.024,321.05,C
May,21.0,10:00,92.54%,798.0,7.0,0.0088,324.67,C
May,21.0,10:30,40.60%,871.0,41.0,0.0471,335.35,C
May,21.0,11:00,53.18%,951.0,22.0,0.0231,349.65,C
May,21.0,11:30,88.06%,1002.0,14.0,0.013999999999999999,339.43,C
May,21.0,12:00,82.62%,949.0,11.0,0.0116,332.88,C
May,21.0,12:30,71.93%,958.0,14.0,0.0146,328.82,C
May,21.0,13:00,99.15%,942.0,2.0,0.0021,340.64,C
May,21.0,13:30,85.03%,959.0,4.0,0.0042,346.93,C
May,21.0,14:00,99.09%,883.0,1.0,0.0011,358.42,C
May,21.0,14:30,99.35%,930.0,2.0,0.0022,350.29,C
May,21.0,15:00,99.89%,915.0,1.0,0.0011,354.59,C
May,21.0,15:30,99.49%,986.0,2.0,0.002,355.59,C
May,21.0,16:00,97.66%,944.0,2.0,0.0021,364.54,C
May,21.0,16:30,100.00%,925.0,0.0,0.0,351.21,C
May,21.0,17:00,99.76%,828.0,1.0,0.0012,332.71,C
May,21.0,17:30,64.83%,785.0,23.0,0.029300000000000003,373.57,C
May,21.0,18:00,74.97%,742.0,7.0,0.009399999999999999,357.92,C
May,21.0,18:30,97.51%,685.0,1.0,0.0015,344.16,C
May,21.0,19:00,99.62%,531.0,1.0,0.0019,350.53,C
May,21.0,19:30,92.80%,491.0,5.0,0.0102,357.2,C
May,21.0,20:00,95.61%,433.0,0.0,0.0,343.37,C
May,21.0,20:30,97.75%,357.0,1.0,0.0028000000000000004,357.91,C
May,21.0,21:00,93.31%,300.0,1.0,0.0033,375.97,C
May,21.0,21:30,100.00%,268.0,0.0,0.0,331.33,C
May,21.0,22:00,75.35%,221.0,6.0,0.0271,342.93,C
May,21.0,22:30,97.58%,165.0,0.0,0.0,343.73,C
May,21.0,23:00,100.00%,134.0,0.0,0.0,293.14,C
May,21.0,23:30,100.00%,99.0,0.0,0.0,353.76,C
May,22.0,0:00,100.00%,79.0,0.0,0.0,352.32,C
May,22.0,0:30,100.00%,59.0,0.0,0.0,355.59,C
May,22.0,1:00,97.06%,34.0,0.0,0.0,272.06,C
May,22.0,1:30,100.00%,20.0,0.0,0.0,525.05,C
May,22.0,2:00,94.12%,18.0,1.0,0.0556,271.94,C
May,22.0,2:30,100.00%,18.0,0.0,0.0,176.33,C
May,22.0,3:00,100.00%,8.0,0.0,0.0,408.5,C
May,22.0,3:30,100.00%,11.0,0.0,0.0,379.0,C
May,22.0,4:00,92.31%,13.0,0.0,0.0,321.54,C
May,22.0,4:30,40.00%,11.0,1.0,0.0909,469.3,C
May,22.0,5:00,37.50%,19.0,3.0,0.15789999999999998,461.88,C
May,22.0,5:30,84.62%,14.0,1.0,0.07139999999999999,268.38,C
May,22.0,6:00,91.30%,23.0,0.0,0.0,312.22,C
May,22.0,6:30,97.44%,39.0,0.0,0.0,296.64,C
May,22.0,7:00,100.00%,79.0,0.0,0.0,262.95,C
May,22.0,7:30,97.79%,137.0,1.0,0.0073,239.65,C
May,22.0,8:00,94.64%,261.0,0.0,0.0,294.65,C
May,22.0,8:30,99.73%,371.0,0.0,0.0,295.11,C
May,22.0,9:00,98.67%,529.0,2.0,0.0038,313.06,C
May,22.0,9:30,98.32%,654.0,1.0,0.0015,316.22,C
May,22.0,10:00,99.33%,745.0,1.0,0.0013,316.39,C
May,22.0,10:30,99.23%,783.0,3.0,0.0038,335.03,C
May,22.0,11:00,99.64%,836.0,0.0,0.0,334.75,C
May,22.0,11:30,93.29%,871.0,7.0,0.008,324.87,C
May,22.0,12:00,84.78%,841.0,13.0,0.0155,340.73,C
May,22.0,12:30,67.23%,914.0,23.0,0.0252,344.92,C
May,22.0,13:00,78.51%,919.0,7.0,0.0076,359.04,C
May,22.0,13:30,98.76%,809.0,1.0,0.0012,339.63,C
May,22.0,14:00,98.33%,902.0,2.0,0.0022,334.85,C
May,22.0,14:30,53.54%,911.0,35.0,0.0384,333.75,C
May,22.0,15:00,76.17%,879.0,6.0,0.0068000000000000005,342.56,C
May,22.0,15:30,99.65%,858.0,1.0,0.0012,342.51,C
May,22.0,16:00,99.16%,839.0,2.0,0.0024,362.76,C
May,22.0,16:30,98.92%,836.0,3.0,0.0036,341.88,C
May,22.0,17:00,93.10%,789.0,6.0,0.0076,351.72,C
May,22.0,17:30,84.68%,734.0,3.0,0.0040999999999999995,331.23,C
May,22.0,18:00,72.89%,643.0,16.0,0.024900000000000002,334.95,C
May,22.0,18:30,97.72%,569.0,0.0,0.0,344.38,C
May,22.0,19:00,88.98%,513.0,5.0,0.0097,330.73,C
May,22.0,19:30,58.98%,467.0,16.0,0.034300000000000004,361.89,C
May,22.0,20:00,28.74%,436.0,22.0,0.050499999999999996,369.4,C
May,22.0,20:30,61.56%,402.0,4.0,0.01,345.97,C
May,22.0,21:00,97.65%,298.0,0.0,0.0,388.2,C
May,22.0,21:30,100.00%,247.0,0.0,0.0,367.83,C
May,22.0,22:00,100.00%,231.0,0.0,0.0,341.79,C
May,22.0,22:30,99.43%,175.0,0.0,0.0,338.82,C
May,22.0,23:00,100.00%,118.0,0.0,0.0,327.46,C
May,22.0,23:30,100.00%,101.0,1.0,0.009899999999999999,355.11,C
May,23.0,0:00,100.00%,77.0,0.0,0.0,310.7,C
May,23.0,0:30,100.00%,51.0,0.0,0.0,339.67,C
May,23.0,1:00,97.06%,35.0,1.0,0.0286,370.62,C
May,23.0,1:30,100.00%,41.0,0.0,0.0,248.1,C
May,23.0,2:00,100.00%,19.0,1.0,0.0526,434.72,C
May,23.0,2:30,100.00%,15.0,0.0,0.0,339.27,C
May,23.0,3:00,100.00%,6.0,0.0,0.0,706.67,C
May,23.0,3:30,100.00%,12.0,0.0,0.0,427.25,C
May,23.0,4:00,100.00%,6.0,0.0,0.0,277.83,C
May,23.0,4:30,100.00%,12.0,0.0,0.0,261.58,C
May,23.0,5:00,100.00%,17.0,1.0,0.0588,353.31,C
May,23.0,5:30,53.85%,17.0,4.0,0.2353,339.23,C
May,23.0,6:00,86.67%,30.0,0.0,0.0,276.53,C
May,23.0,6:30,93.48%,47.0,1.0,0.0213,252.89,C
May,23.0,7:00,97.33%,75.0,0.0,0.0,264.87,C
May,23.0,7:30,97.76%,135.0,1.0,0.0074,274.05,C
May,23.0,8:00,98.87%,267.0,1.0,0.0037,316.27,C
May,23.0,8:30,99.21%,381.0,0.0,0.0,342.61,C
May,23.0,9:00,99.59%,485.0,2.0,0.0040999999999999995,315.63,C
May,23.0,9:30,99.08%,652.0,3.0,0.0046,299.55,C
May,23.0,10:00,93.76%,707.0,2.0,0.0028000000000000004,310.7,C
May,23.0,10:30,89.69%,745.0,8.0,0.010700000000000001,349.37,C
May,23.0,11:00,85.29%,809.0,0.0,0.0,323.1,C
May,23.0,11:30,90.99%,897.0,9.0,0.01,336.63,C
May,23.0,12:00,63.64%,889.0,9.0,0.0101,333.69,C
May,23.0,12:30,89.18%,873.0,4.0,0.0046,329.3,C
May,23.0,13:00,81.65%,868.0,7.0,0.008100000000000001,347.89,C
May,23.0,13:30,89.74%,854.0,6.0,0.006999999999999999,343.77,C
May,23.0,14:00,99.09%,885.0,5.0,0.005600000000000001,350.68,C
May,23.0,14:30,91.40%,917.0,10.0,0.0109,357.31,C
May,23.0,15:00,83.09%,815.0,46.0,0.0564,354.38,C
May,23.0,15:30,34.46%,772.0,238.0,0.30829999999999996,339.53,C
May,23.0,16:00,27.26%,971.0,197.0,0.2029,322.12,C
May,23.0,16:30,29.15%,876.0,56.0,0.0639,362.75,C
May,23.0,17:00,48.86%,816.0,24.0,0.0294,345.76,C
May,23.0,17:30,99.12%,683.0,1.0,0.0015,346.45,C
May,23.0,18:00,97.59%,586.0,6.0,0.0102,361.22,C
May,23.0,18:30,84.09%,576.0,4.0,0.0069,324.09,C
May,23.0,19:00,98.45%,518.0,1.0,0.0019,344.19,C
May,23.0,19:30,100.00%,439.0,0.0,0.0,316.59,C
May,23.0,20:00,76.71%,401.0,6.0,0.015,344.77,C
May,23.0,20:30,98.75%,321.0,1.0,0.0031,323.67,C
May,23.0,21:00,99.63%,269.0,0.0,0.0,341.28,C
May,23.0,21:30,100.00%,230.0,0.0,0.0,374.39,C
May,23.0,22:00,99.42%,172.0,0.0,0.0,292.0,C
May,23.0,22:30,100.00%,159.0,0.0,0.0,339.89,C
May,23.0,23:00,100.00%,106.0,0.0,0.0,353.74,C
May,23.0,23:30,100.00%,85.0,0.0,0.0,268.51,C
May,24.0,0:00,100.00%,52.0,0.0,0.0,272.35,C
May,24.0,0:30,100.00%,44.0,0.0,0.0,352.27,C
May,24.0,1:00,100.00%,29.0,0.0,0.0,259.66,C
May,24.0,1:30,100.00%,23.0,0.0,0.0,291.26,C
May,24.0,2:00,93.75%,16.0,0.0,0.0,291.5,C
May,24.0,2:30,100.00%,14.0,0.0,0.0,284.14,C
May,24.0,3:00,100.00%,6.0,0.0,0.0,680.17,C
May,24.0,3:30,100.00%,9.0,0.0,0.0,260.89,C
May,24.0,4:00,100.00%,9.0,0.0,0.0,355.22,C
May,24.0,4:30,100.00%,7.0,0.0,0.0,389.43,C
May,24.0,5:00,100.00%,9.0,0.0,0.0,399.0,C
May,24.0,5:30,100.00%,10.0,0.0,0.0,507.9,C
May,24.0,6:00,100.00%,14.0,0.0,0.0,308.93,C
May,24.0,6:30,97.30%,37.0,0.0,0.0,324.32,C
May,24.0,7:00,100.00%,56.0,1.0,0.0179,233.13,C
May,24.0,7:30,93.98%,84.0,1.0,0.011899999999999999,278.8,C
May,24.0,8:00,92.51%,187.0,0.0,0.0,239.49,C
May,24.0,8:30,99.57%,233.0,0.0,0.0,308.4,C
May,24.0,9:00,100.00%,343.0,1.0,0.0029,294.07,C
May,24.0,9:30,100.00%,392.0,2.0,0.0051,321.1,C
May,24.0,14:00,65.89%,614.0,16.0,0.026099999999999998,339.1,C
May,24.0,14:30,36.01%,580.0,33.0,0.056900000000000006,331.42,C
May,24.0,15:00,95.51%,534.0,0.0,0.0,366.24,C
May,24.0,15:30,100.00%,545.0,0.0,0.0,327.61,C
May,24.0,16:00,99.81%,523.0,1.0,0.0019,337.46,C
May,24.0,16:30,100.00%,437.0,1.0,0.0023,328.0,C
May,24.0,17:00,100.00%,407.0,0.0,0.0,325.37,C
May,24.0,17:30,98.96%,482.0,0.0,0.0,342.48,C
May,24.0,18:00,96.59%,412.0,1.0,0.0024,332.49,C
May,24.0,18:30,100.00%,336.0,1.0,0.003,353.32,C
May,24.0,19:00,100.00%,309.0,0.0,0.0,295.0,C
May,24.0,19:30,96.23%,292.0,0.0,0.0,317.33,C
May,24.0,20:00,70.04%,273.0,6.0,0.022000000000000002,354.28,C
May,24.0,20:30,97.44%,235.0,1.0,0.0043,317.2,C
May,24.0,21:00,97.06%,205.0,1.0,0.0049,337.15,C
May,24.0,21:30,99.42%,172.0,0.0,0.0,305.66,C
May,24.0,22:00,99.15%,117.0,0.0,0.0,340.12,C
May,24.0,22:30,94.23%,104.0,0.0,0.0,299.43,C
May,24.0,23:00,98.53%,68.0,0.0,0.0,354.93,C
May,24.0,23:30,100.00%,77.0,0.0,0.0,315.03,C
May,25.0,0:00,97.67%,44.0,1.0,0.0227,234.33,C
May,25.0,0:30,97.37%,38.0,0.0,0.0,359.5,C
May,25.0,1:00,100.00%,23.0,1.0,0.0435,273.55,C
May,25.0,1:30,96.15%,26.0,0.0,0.0,276.88,C
May,25.0,2:00,100.00%,15.0,0.0,0.0,294.53,C
May,25.0,2:30,90.91%,11.0,0.0,0.0,277.82,C
May,25.0,3:00,94.74%,19.0,0.0,0.0,230.89,C
May,25.0,3:30,84.62%,13.0,0.0,0.0,374.62,C
May,25.0,4:00,100.00%,8.0,0.0,0.0,311.13,C
May,25.0,4:30,100.00%,3.0,0.0,0.0,131.67,C
May,25.0,5:00,100.00%,6.0,0.0,0.0,162.5,C
May,25.0,5:30,100.00%,6.0,0.0,0.0,195.17,C
May,25.0,6:00,100.00%,23.0,0.0,0.0,211.09,C
May,25.0,6:30,100.00%,21.0,1.0,0.047599999999999996,228.25,C
May,25.0,7:00,100.00%,31.0,0.0,0.0,269.42,C
May,25.0,7:30,96.43%,56.0,0.0,0.0,211.75,C
May,25.0,8:00,100.00%,90.0,0.0,0.0,257.62,C
May,25.0,8:30,100.00%,130.0,1.0,0.0077,292.81,C
May,25.0,9:00,100.00%,171.0,0.0,0.0,300.23,C
May,25.0,9:30,100.00%,177.0,1.0,0.005600000000000001,255.85,C
May,25.0,10:00,99.63%,268.0,1.0,0.0037,291.28,C
May,25.0,10:30,99.31%,290.0,1.0,0.0034000000000000002,294.93,C
May,25.0,11:00,99.66%,292.0,0.0,0.0,301.61,C
May,25.0,11:30,100.00%,336.0,0.0,0.0,281.09,C
May,25.0,12:00,100.00%,357.0,1.0,0.0028000000000000004,303.64,C
May,25.0,12:30,100.00%,352.0,1.0,0.0028000000000000004,286.73,C
May,25.0,13:00,100.00%,389.0,1.0,0.0026,308.19,C
May,25.0,13:30,100.00%,348.0,1.0,0.0029,291.4,C
May,25.0,14:00,99.70%,334.0,0.0,0.0,313.79,C
May,25.0,14:30,100.00%,370.0,2.0,0.0054,321.2,C
May,25.0,15:00,99.74%,390.0,0.0,0.0,322.71,C
May,25.0,15:30,99.72%,358.0,0.0,0.0,322.8,C
May,25.0,16:00,100.00%,353.0,0.0,0.0,312.13,C
May,25.0,16:30,99.72%,359.0,0.0,0.0,295.62,C
May,25.0,17:00,100.00%,298.0,0.0,0.0,313.86,C
May,25.0,17:30,99.69%,327.0,1.0,0.0031,293.76,C
May,25.0,18:00,100.00%,257.0,0.0,0.0,310.02,C
May,25.0,18:30,100.00%,223.0,0.0,0.0,346.08,C
May,25.0,19:00,100.00%,235.0,0.0,0.0,310.48,C
May,25.0,19:30,100.00%,192.0,0.0,0.0,308.55,C
May,25.0,20:00,98.90%,181.0,0.0,0.0,298.76,C
May,25.0,20:30,99.42%,171.0,0.0,0.0,310.96,C
May,25.0,21:00,100.00%,126.0,0.0,0.0,255.95,C
May,25.0,21:30,100.00%,123.0,0.0,0.0,305.6,C
May,25.0,22:00,100.00%,103.0,0.0,0.0,303.98,C
May,25.0,22:30,100.00%,111.0,0.0,0.0,306.8,C
May,25.0,23:00,100.00%,90.0,0.0,0.0,274.78,C
May,25.0,23:30,100.00%,64.0,0.0,0.0,304.27,C
May,26.0,0:00,100.00%,54.0,0.0,0.0,332.65,C
May,26.0,0:30,100.00%,41.0,0.0,0.0,332.12,C
May,26.0,1:00,100.00%,37.0,0.0,0.0,318.78,C
May,26.0,1:30,100.00%,23.0,0.0,0.0,342.3,C
May,26.0,2:00,91.67%,12.0,0.0,0.0,256.42,C
May,26.0,2:30,66.67%,12.0,0.0,0.0,362.33,C
May,26.0,3:00,100.00%,6.0,0.0,0.0,315.83,C
May,26.0,3:30,100.00%,11.0,0.0,0.0,246.45,C
May,26.0,4:00,100.00%,12.0,0.0,0.0,304.42,C
May,26.0,4:30,100.00%,5.0,0.0,0.0,272.2,C
May,26.0,5:00,100.00%,11.0,0.0,0.0,396.18,C
May,26.0,5:30,100.00%,9.0,0.0,0.0,355.11,C
May,26.0,6:00,90.00%,10.0,0.0,0.0,229.7,C
May,26.0,6:30,100.00%,27.0,0.0,0.0,430.67,C
May,26.0,7:00,97.37%,38.0,0.0,0.0,212.24,C
May,26.0,7:30,100.00%,77.0,0.0,0.0,277.96,C
May,26.0,8:00,99.30%,143.0,1.0,0.006999999999999999,251.13,C
May,26.0,8:30,99.49%,197.0,0.0,0.0,292.66,C
May,26.0,9:00,99.60%,253.0,0.0,0.0,264.07,C
May,26.0,9:30,98.74%,318.0,0.0,0.0,341.87,C
May,26.0,10:00,98.69%,382.0,0.0,0.0,305.77,C
May,26.0,10:30,99.78%,448.0,0.0,0.0,296.87,C
May,26.0,11:00,100.00%,498.0,0.0,0.0,325.21,C
May,26.0,11:30,97.97%,494.0,1.0,0.002,310.84,C
May,26.0,12:00,97.43%,547.0,2.0,0.0037,304.31,C
May,26.0,12:30,95.71%,516.0,3.0,0.0058,292.78,C
May,26.0,13:00,99.19%,494.0,0.0,0.0,310.22,C
May,26.0,13:30,100.00%,470.0,0.0,0.0,346.83,C
May,26.0,14:00,99.40%,496.0,0.0,0.0,320.15,C
May,26.0,14:30,100.00%,494.0,0.0,0.0,321.44,C
May,26.0,15:00,99.78%,458.0,1.0,0.0022,290.59,C
May,26.0,15:30,99.78%,452.0,0.0,0.0,316.57,C
May,26.0,16:00,99.77%,444.0,2.0,0.0045000000000000005,307.87,C
May,26.0,16:30,100.00%,423.0,0.0,0.0,310.23,C
May,26.0,17:00,100.00%,416.0,0.0,0.0,306.8,C
May,26.0,17:30,99.74%,391.0,1.0,0.0026,334.04,C
May,26.0,18:00,100.00%,364.0,1.0,0.0027,323.68,C
May,26.0,18:30,99.71%,345.0,0.0,0.0,319.19,C
May,26.0,19:00,100.00%,291.0,0.0,0.0,386.09,C
May,26.0,19:30,99.16%,239.0,0.0,0.0,339.05,C
May,26.0,20:00,99.61%,260.0,1.0,0.0038,305.57,C
May,26.0,20:30,100.00%,222.0,0.0,0.0,336.56,C
May,26.0,21:00,99.48%,191.0,0.0,0.0,294.19,C
May,26.0,21:30,100.00%,164.0,1.0,0.0060999999999999995,345.73,C
May,26.0,22:00,100.00%,128.0,0.0,0.0,331.71,C
May,26.0,22:30,98.20%,111.0,0.0,0.0,370.03,C
May,26.0,23:00,100.00%,94.0,0.0,0.0,318.52,C
May,26.0,23:30,100.00%,62.0,0.0,0.0,252.34,C
May,27.0,0:00,100.00%,49.0,1.0,0.0204,336.29,C
May,27.0,0:30,100.00%,45.0,0.0,0.0,278.18,C
May,27.0,1:00,100.00%,35.0,0.0,0.0,282.14,C
May,27.0,1:30,100.00%,18.0,0.0,0.0,359.33,C
May,27.0,2:00,100.00%,15.0,0.0,0.0,222.93,C
May,27.0,2:30,100.00%,16.0,0.0,0.0,283.81,C
May,27.0,3:00,90.00%,10.0,0.0,0.0,327.0,C
May,27.0,3:30,100.00%,7.0,0.0,0.0,352.43,C
May,27.0,4:00,100.00%,8.0,0.0,0.0,204.5,C
May,27.0,4:30,100.00%,9.0,0.0,0.0,330.56,C
May,27.0,5:00,100.00%,9.0,0.0,0.0,340.22,C
May,27.0,5:30,100.00%,17.0,0.0,0.0,291.06,C
May,27.0,6:00,94.74%,19.0,0.0,0.0,247.26,C
May,27.0,6:30,93.33%,45.0,0.0,0.0,236.91,C
May,27.0,7:00,95.38%,65.0,0.0,0.0,260.62,C
May,27.0,7:30,100.00%,120.0,0.0,0.0,276.24,C
May,27.0,8:00,100.00%,225.0,0.0,0.0,291.83,C
May,27.0,8:30,100.00%,340.0,0.0,0.0,304.54,C
May,27.0,9:00,100.00%,540.0,0.0,0.0,321.07,C
May,27.0,9:30,99.71%,697.0,1.0,0.0014000000000000002,325.64,C
May,27.0,10:00,99.61%,778.0,0.0,0.0,334.42,C
May,27.0,10:30,95.28%,896.0,7.0,0.0078000000000000005,331.54,C
May,27.0,11:00,92.74%,966.0,2.0,0.0021,333.31,C
May,27.0,11:30,93.14%,1008.0,2.0,0.002,337.03,C
May,27.0,12:00,89.30%,983.0,11.0,0.011200000000000002,348.37,C
May,27.0,12:30,43.07%,1034.0,31.0,0.03,349.51,C
May,27.0,13:00,89.07%,1027.0,2.0,0.0019,359.79,C
May,27.0,13:30,95.91%,1054.0,3.0,0.0028000000000000004,349.92,C
May,27.0,14:00,97.57%,1073.0,1.0,0.0009,352.55,C
May,27.0,14:30,75.91%,1057.0,15.0,0.014199999999999999,360.88,C
May,27.0,15:00,98.35%,1029.0,1.0,0.001,361.99,C
May,27.0,15:30,97.10%,1106.0,2.0,0.0018,357.68,C
May,27.0,16:00,100.00%,1069.0,9.0,0.0084,355.96,C
May,27.0,16:30,95.29%,1067.0,5.0,0.004699999999999999,348.53,C
May,27.0,17:00,90.74%,983.0,11.0,0.011200000000000002,363.86,C
May,27.0,17:30,93.63%,896.0,1.0,0.0011,353.07,C
May,27.0,18:00,92.17%,785.0,6.0,0.0076,360.18,C
May,27.0,18:30,93.62%,664.0,6.0,0.009000000000000001,349.03,C
May,27.0,19:00,93.45%,613.0,2.0,0.0033,346.99,C
May,27.0,19:30,92.81%,606.0,8.0,0.0132,349.33,C
May,27.0,20:00,89.87%,471.0,7.0,0.0149,341.11,C
May,27.0,20:30,86.12%,420.0,2.0,0.0048,340.44,C
May,27.0,21:00,97.08%,344.0,2.0,0.0058,345.85,C
May,27.0,21:30,94.65%,319.0,1.0,0.0031,349.46,C
May,27.0,22:00,95.41%,223.0,5.0,0.022400000000000003,345.67,C
May,27.0,22:30,98.83%,172.0,1.0,0.0058,306.9,C
May,27.0,23:00,94.04%,153.0,2.0,0.0131,346.02,C
May,27.0,23:30,99.12%,113.0,0.0,0.0,291.77,C
May,28.0,0:00,100.00%,84.0,0.0,0.0,308.93,C
May,28.0,0:30,100.00%,47.0,0.0,0.0,462.74,C
May,28.0,1:00,97.14%,35.0,0.0,0.0,340.34,C
May,28.0,1:30,100.00%,14.0,0.0,0.0,341.64,C
May,28.0,2:00,96.77%,31.0,0.0,0.0,259.1,C
May,28.0,2:30,95.65%,23.0,0.0,0.0,348.52,C
May,28.0,3:00,100.00%,17.0,3.0,0.1765,358.14,C
May,28.0,3:30,100.00%,9.0,0.0,0.0,345.78,C
May,28.0,4:00,100.00%,3.0,0.0,0.0,434.0,C
May,28.0,4:30,84.62%,13.0,0.0,0.0,764.46,C
May,28.0,5:00,100.00%,11.0,0.0,0.0,223.55,C
May,28.0,5:30,100.00%,24.0,0.0,0.0,309.0,C
May,28.0,6:00,100.00%,23.0,0.0,0.0,265.96,C
May,28.0,6:30,100.00%,46.0,0.0,0.0,241.2,C
May,28.0,7:00,97.75%,89.0,0.0,0.0,270.67,C
May,28.0,7:30,99.18%,123.0,1.0,0.008100000000000001,278.74,C
May,28.0,8:00,99.18%,245.0,0.0,0.0,276.38,C
May,28.0,8:30,99.70%,338.0,1.0,0.003,306.57,C
May,28.0,9:00,99.81%,514.0,1.0,0.0019,301.79,C
May,28.0,9:30,92.40%,662.0,4.0,0.006,338.75,C
May,28.0,10:00,97.49%,760.0,2.0,0.0026,321.0,C
May,28.0,10:30,76.68%,890.0,11.0,0.0124,341.1,C
May,28.0,11:00,98.59%,921.0,1.0,0.0011,337.79,C
May,28.0,11:30,79.67%,990.0,16.0,0.016200000000000003,328.86,C
May,28.0,12:00,86.06%,1037.0,4.0,0.0039000000000000003,336.52,C
May,28.0,12:30,62.46%,996.0,21.0,0.021099999999999997,344.7,C
May,28.0,13:00,82.92%,977.0,5.0,0.0051,335.99,C
May,28.0,13:30,71.81%,961.0,21.0,0.0219,337.18,C
May,28.0,14:00,76.42%,1010.0,9.0,0.0089,333.91,C
May,28.0,14:30,78.88%,1014.0,15.0,0.0148,338.92,C
May,28.0,15:00,90.98%,967.0,2.0,0.0021,346.07,C
May,28.0,15:30,55.20%,941.0,46.0,0.0489,374.36,C
May,28.0,16:00,35.02%,1029.0,41.0,0.0398,353.24,C
May,28.0,16:30,92.03%,936.0,7.0,0.0075,367.1,C
May,28.0,17:00,47.53%,702.0,136.0,0.1937,384.89,C
May,28.0,17:30,32.50%,882.0,165.0,0.18710000000000002,351.33,C
May,28.0,18:00,32.88%,810.0,71.0,0.0877,373.78,C
May,28.0,18:30,47.25%,720.0,28.0,0.038900000000000004,355.42,C
May,28.0,19:00,87.61%,597.0,8.0,0.0134,346.41,C
May,28.0,19:30,96.10%,539.0,0.0,0.0,354.74,C
May,28.0,20:00,98.87%,441.0,0.0,0.0,336.47,C
May,28.0,20:30,99.08%,436.0,1.0,0.0023,340.19,C
May,28.0,21:00,99.31%,288.0,0.0,0.0,326.12,C
May,28.0,21:30,100.00%,260.0,0.0,0.0,361.58,C
May,28.0,22:00,99.50%,199.0,0.0,0.0,341.04,C
May,28.0,22:30,99.42%,172.0,1.0,0.0058,317.33,C
May,28.0,23:00,100.00%,131.0,0.0,0.0,323.91,C
May,28.0,23:30,100.00%,102.0,0.0,0.0,285.79,C
May,29.0,0:00,100.00%,81.0,0.0,0.0,313.93,C
May,29.0,0:30,100.00%,52.0,0.0,0.0,283.33,C
May,29.0,1:00,100.00%,29.0,0.0,0.0,353.59,C
May,29.0,1:30,100.00%,28.0,0.0,0.0,281.32,C
May,29.0,2:00,40.00%,22.0,2.0,0.0909,453.5,C
May,29.0,2:30,85.71%,14.0,0.0,0.0,320.93,C
May,29.0,3:00,100.00%,12.0,0.0,0.0,347.58,C
May,29.0,3:30,100.00%,17.0,0.0,0.0,232.18,C
May,29.0,4:00,100.00%,10.0,1.0,0.1,273.22,C
May,29.0,4:30,94.74%,19.0,0.0,0.0,185.89,C
May,29.0,5:00,100.00%,10.0,0.0,0.0,244.0,C
May,29.0,5:30,100.00%,22.0,0.0,0.0,248.18,C
May,29.0,6:00,95.83%,24.0,0.0,0.0,204.63,C
May,29.0,6:30,95.83%,48.0,0.0,0.0,203.13,C
May,29.0,7:00,97.37%,76.0,0.0,0.0,236.82,C
May,29.0,7:30,100.00%,145.0,0.0,0.0,222.17,C
May,29.0,8:00,99.57%,234.0,1.0,0.0043,270.82,C
May,29.0,8:30,98.83%,343.0,1.0,0.0029,294.4,C
May,29.0,9:00,98.21%,504.0,0.0,0.0,309.42,C
May,29.0,9:30,98.28%,642.0,1.0,0.0016,333.4,C
May,29.0,10:00,99.13%,692.0,1.0,0.0014000000000000002,316.4,C
May,29.0,10:30,90.29%,820.0,6.0,0.0073,320.44,C
May,29.0,11:00,92.07%,862.0,5.0,0.0058,346.68,C
May,29.0,11:30,98.70%,843.0,0.0,0.0,337.28,C
May,29.0,12:00,86.73%,864.0,5.0,0.0058,332.68,C
May,29.0,12:30,58.86%,911.0,14.0,0.0154,353.69,C
May,29.0,13:00,94.95%,836.0,5.0,0.006,337.63,C
May,29.0,13:30,47.34%,863.0,16.0,0.018500000000000003,335.11,C
May,29.0,14:00,83.74%,904.0,6.0,0.0066,361.48,C
May,29.0,14:30,52.78%,906.0,25.0,0.0276,361.33,C
May,29.0,15:00,94.56%,865.0,1.0,0.0012,360.54,C
May,29.0,15:30,99.31%,871.0,1.0,0.0011,356.75,C
May,29.0,16:00,99.88%,848.0,1.0,0.0012,353.98,C
May,29.0,16:30,100.00%,818.0,2.0,0.0024,331.44,C
May,29.0,21:00,100.00%,281.0,0.0,0.0,332.86,C
May,29.0,21:30,99.60%,253.0,0.0,0.0,342.41,C
May,29.0,22:00,100.00%,180.0,0.0,0.0,335.68,C
May,29.0,22:30,100.00%,130.0,0.0,0.0,314.44,C
May,29.0,23:00,99.15%,118.0,1.0,0.0085,339.29,C
May,29.0,23:30,100.00%,94.0,0.0,0.0,293.8,C
May,30.0,0:00,100.00%,65.0,0.0,0.0,279.92,C
